filename,dut,dut_version,os_version,config,test_case_id,line_number,timestamp,run_date,status,error_msg,suite,raw_line
tc_conf_ptp-bc_mfg_002_20241015-174722.log,hirshman_udp_mul_untag,1.3,Linux,ptp_bc_hirschman_udp_mult_untag,tc_conf_ptp-bc_mfg_002,708,2024-10-15 17:47:45.928,2024-10-15,PASS,DUT transmits SYNC message on port P1 1/5 with expected parameters,ptp-bc,17:47:45.928 # TEST CASE PASSED :DUT transmits SYNC message on port P1 1/5 with expected parameters
tc_conf_ptp-bc_mfg_002_20241015-174722.log,hirshman_udp_mul_untag,1.3,Linux,ptp_bc_hirschman_udp_mult_untag,tc_conf_ptp-bc_mfg_002,820,2024-10-15 17:47:48.781,2024-10-15,PASS,DUT transmits SYNC message on port P1 1/5 with  *,ptp-bc,17:47:48.781 * Result: PASSED  DUT transmits SYNC message on port P1 1/5 with  *
tc_conf_ptp-bc_mfg_003_20241015-152520.log,hirshman_ieee_mul_untag_one_step,1.3,Linux,ptp_bc_hirshman_ieee_mul_untag_one_step,tc_conf_ptp-bc_mfg_003,221,2024-10-15 15:25:20.318,2024-10-15,ABORT,This test case is only applicable for two step clock configured for transport type UDP/IPv4,ptp-bc,15:25:20.318 # TEST CASE ABORTED: This test case is only applicable for two step clock configured for transport type UDP/IPv4
tc_conf_ptp-bc_mfg_003_20241015-162913.log,hirshman_ieee_mul_untag_two_step,1.3,Linux,ptp-bc_hirshman_ieee_mul_untag_2step,tc_conf_ptp-bc_mfg_003,221,2024-10-15 16:29:14.090,2024-10-15,ABORT,This test case is only applicable for two step clock configured for transport type UDP/IPv4,ptp-bc,16:29:14.090 # TEST CASE ABORTED: This test case is only applicable for two step clock configured for transport type UDP/IPv4
tc_conf_ptp-bc_mfg_003_20241015-174756.log,hirshman_udp_mul_untag,1.3,Linux,ptp_bc_hirschman_udp_mult_untag,tc_conf_ptp-bc_mfg_003,744,2024-10-15 17:48:19.408,2024-10-15,PASS,DUT transmits FOLLOW-UP message on port P1 1/5 with expected parameters,ptp-bc,17:48:19.408 # TEST CASE PASSED :DUT transmits FOLLOW-UP message on port P1 1/5 with expected parameters
tc_conf_ptp-bc_mfg_003_20241015-174756.log,hirshman_udp_mul_untag,1.3,Linux,ptp_bc_hirschman_udp_mult_untag,tc_conf_ptp-bc_mfg_003,855,2024-10-15 17:48:22.264,2024-10-15,PASS,DUT transmits FOLLOW-UP message on port P1 1/5  *,ptp-bc,17:48:22.264 * Result: PASSED  DUT transmits FOLLOW-UP message on port P1 1/5  *
tc_conf_ptp-bc_mfg_004_20241015-152526.log,hirshman_ieee_mul_untag_one_step,1.3,Linux,ptp_bc_hirshman_ieee_mul_untag_one_step,tc_conf_ptp-bc_mfg_004,224,2024-10-15 15:25:26.837,2024-10-15,ABORT,This test case is only applicable for transport type UDP/IPv4,ptp-bc,15:25:26.837 # TEST CASE ABORTED: This test case is only applicable for transport type UDP/IPv4
tc_conf_ptp-bc_mfg_004_20241015-162920.log,hirshman_ieee_mul_untag_two_step,1.3,Linux,ptp-bc_hirshman_ieee_mul_untag_2step,tc_conf_ptp-bc_mfg_004,224,2024-10-15 16:29:20.380,2024-10-15,ABORT,This test case is only applicable for transport type UDP/IPv4,ptp-bc,16:29:20.380 # TEST CASE ABORTED: This test case is only applicable for transport type UDP/IPv4
tc_conf_ptp-bc_mfg_004_20241015-174830.log,hirshman_udp_mul_untag,1.3,Linux,ptp_bc_hirschman_udp_mult_untag,tc_conf_ptp-bc_mfg_004,1455,2024-10-15 17:49:07.523,2024-10-15,PASS,DUT transmits delay resquest message on port P1 1/5 with expected parameters,ptp-bc,17:49:07.523 # TEST CASE PASSED :DUT transmits delay resquest message on port P1 1/5 with expected parameters
tc_conf_ptp-bc_mfg_004_20241015-174830.log,hirshman_udp_mul_untag,1.3,Linux,ptp_bc_hirschman_udp_mult_untag,tc_conf_ptp-bc_mfg_004,1564,2024-10-15 17:49:10.378,2024-10-15,PASS,DUT transmits delay resquest message on port P1 *,ptp-bc,17:49:10.378 * Result: PASSED  DUT transmits delay resquest message on port P1 *
tc_conf_ptp-bc_mfg_005_20241015-152533.log,hirshman_ieee_mul_untag_one_step,1.3,Linux,ptp_bc_hirshman_ieee_mul_untag_one_step,tc_conf_ptp-bc_mfg_005,251,2024-10-15 15:25:33.301,2024-10-15,ABORT,This test case is only applicable for transport type UDP/IPv4,ptp-bc,15:25:33.301 # TEST CASE ABORTED: This test case is only applicable for transport type UDP/IPv4
tc_conf_ptp-bc_mfg_005_20241015-162926.log,hirshman_ieee_mul_untag_two_step,1.3,Linux,ptp-bc_hirshman_ieee_mul_untag_2step,tc_conf_ptp-bc_mfg_005,251,2024-10-15 16:29:26.654,2024-10-15,ABORT,This test case is only applicable for transport type UDP/IPv4,ptp-bc,16:29:26.654 # TEST CASE ABORTED: This test case is only applicable for transport type UDP/IPv4
tc_conf_ptp-bc_mfg_005_20241015-174918.log,hirshman_udp_mul_untag,1.3,Linux,ptp_bc_hirschman_udp_mult_untag,tc_conf_ptp-bc_mfg_005,853,2024-10-15 17:49:41.936,2024-10-15,PASS,DUT transmits delay response message on port P1 1/5 with expected parameters,ptp-bc,17:49:41.936 # TEST CASE PASSED :DUT transmits delay response message on port P1 1/5 with expected parameters
tc_conf_ptp-bc_mfg_005_20241015-174918.log,hirshman_udp_mul_untag,1.3,Linux,ptp_bc_hirschman_udp_mult_untag,tc_conf_ptp-bc_mfg_005,968,2024-10-15 17:49:44.801,2024-10-15,PASS,DUT transmits delay response message on port P1 *,ptp-bc,17:49:44.801 * Result: PASSED  DUT transmits delay response message on port P1 *
tc_conf_ptp-bc_mfg_006_20241015-152540.log,hirshman_ieee_mul_untag_one_step,1.3,Linux,ptp_bc_hirshman_ieee_mul_untag_one_step,tc_conf_ptp-bc_mfg_006,251,2024-10-15 15:25:40.327,2024-10-15,ABORT,This test case is only applicable for transport type UDP/IPv4,ptp-bc,15:25:40.327 # TEST CASE ABORTED: This test case is only applicable for transport type UDP/IPv4
tc_conf_ptp-bc_mfg_006_20241015-162933.log,hirshman_ieee_mul_untag_two_step,1.3,Linux,ptp-bc_hirshman_ieee_mul_untag_2step,tc_conf_ptp-bc_mfg_006,251,2024-10-15 16:29:33.486,2024-10-15,ABORT,This test case is only applicable for transport type UDP/IPv4,ptp-bc,16:29:33.486 # TEST CASE ABORTED: This test case is only applicable for transport type UDP/IPv4
tc_conf_ptp-bc_mfg_006_20241015-174955.log,hirshman_udp_mul_untag,1.3,Linux,ptp_bc_hirschman_udp_mult_untag,tc_conf_ptp-bc_mfg_006,1009,2024-10-15 17:50:21.988,2024-10-15,FAIL,DUT does not transmit PDELAY_RESP message on port P1 1/5 with expected parameters,ptp-bc,17:50:21.988 # TEST CASE FAILED :DUT does not transmit PDELAY_RESP message on port P1 1/5 with expected parameters
tc_conf_ptp-bc_mfg_006_20241015-174955.log,hirshman_udp_mul_untag,1.3,Linux,ptp_bc_hirschman_udp_mult_untag,tc_conf_ptp-bc_mfg_006,1123,2024-10-15 17:50:24.841,2024-10-15,FAIL,DUT does not transmit PDELAY_RESP message on    #,ptp-bc,17:50:24.841 # Result: FAILED  DUT does not transmit PDELAY_RESP message on    #
tc_conf_ptp-bc_mfg_007_20241015-152546.log,hirshman_ieee_mul_untag_one_step,1.3,Linux,ptp_bc_hirshman_ieee_mul_untag_one_step,tc_conf_ptp-bc_mfg_007,256,2024-10-15 15:25:46.961,2024-10-15,ABORT,This test case is only applicable for two step clock configured for transport type UDP/IPv4,ptp-bc,15:25:46.961 # TEST CASE ABORTED: This test case is only applicable for two step clock configured for transport type UDP/IPv4
tc_conf_ptp-bc_mfg_007_20241015-162940.log,hirshman_ieee_mul_untag_two_step,1.3,Linux,ptp-bc_hirshman_ieee_mul_untag_2step,tc_conf_ptp-bc_mfg_007,256,2024-10-15 16:29:40.969,2024-10-15,ABORT,This test case is only applicable for two step clock configured for transport type UDP/IPv4,ptp-bc,16:29:40.969 # TEST CASE ABORTED: This test case is only applicable for two step clock configured for transport type UDP/IPv4
tc_conf_ptp-bc_mfg_007_20241015-175032.log,hirshman_udp_mul_untag,1.3,Linux,ptp_bc_hirschman_udp_mult_untag,tc_conf_ptp-bc_mfg_007,1126,2024-10-15 17:50:59.972,2024-10-15,FAIL,DUT does not transmit PDELAY_RESP_FOLLOWUP message on port P1 1/5 with expected parameters,ptp-bc,17:50:59.972 # TEST CASE FAILED :DUT does not transmit PDELAY_RESP_FOLLOWUP message on port P1 1/5 with expected parameters
tc_conf_ptp-bc_mfg_007_20241015-175032.log,hirshman_udp_mul_untag,1.3,Linux,ptp_bc_hirschman_udp_mult_untag,tc_conf_ptp-bc_mfg_007,1240,2024-10-15 17:51:02.827,2024-10-15,FAIL,DUT does not transmit PDELAY_RESP_FOLLOWUP      #,ptp-bc,17:51:02.827 # Result: FAILED  DUT does not transmit PDELAY_RESP_FOLLOWUP      #
tc_conf_ptp-bc_mfg_008_20241015-152553.log,hirshman_ieee_mul_untag_one_step,1.3,Linux,ptp_bc_hirshman_ieee_mul_untag_one_step,tc_conf_ptp-bc_mfg_008,547,2024-10-15 15:26:13.884,2024-10-15,PASS,DUT transmits ANNOUNCE message on port P1 1/5 with expected parameters,ptp-bc,15:26:13.884 # TEST CASE PASSED :DUT transmits ANNOUNCE message on port P1 1/5 with expected parameters
tc_conf_ptp-bc_mfg_008_20241015-152553.log,hirshman_ieee_mul_untag_one_step,1.3,Linux,ptp_bc_hirshman_ieee_mul_untag_one_step,tc_conf_ptp-bc_mfg_008,650,2024-10-15 15:26:16.224,2024-10-15,PASS,DUT transmits ANNOUNCE message on port P1 1/5   *,ptp-bc,15:26:16.224 * Result: PASSED  DUT transmits ANNOUNCE message on port P1 1/5   *
tc_conf_ptp-bc_mfg_008_20241015-162947.log,hirshman_ieee_mul_untag_two_step,1.3,Linux,ptp-bc_hirshman_ieee_mul_untag_2step,tc_conf_ptp-bc_mfg_008,547,2024-10-15 16:30:07.880,2024-10-15,PASS,DUT transmits ANNOUNCE message on port P1 1/5 with expected parameters,ptp-bc,16:30:07.880 # TEST CASE PASSED :DUT transmits ANNOUNCE message on port P1 1/5 with expected parameters
tc_conf_ptp-bc_mfg_008_20241015-162947.log,hirshman_ieee_mul_untag_two_step,1.3,Linux,ptp-bc_hirshman_ieee_mul_untag_2step,tc_conf_ptp-bc_mfg_008,650,2024-10-15 16:30:10.220,2024-10-15,PASS,DUT transmits ANNOUNCE message on port P1 1/5   *,ptp-bc,16:30:10.220 * Result: PASSED  DUT transmits ANNOUNCE message on port P1 1/5   *
tc_conf_ptp-bc_mfg_008_20241015-175110.log,hirshman_udp_mul_untag,1.3,Linux,ptp_bc_hirschman_udp_mult_untag,tc_conf_ptp-bc_mfg_008,207,2024-10-15 17:51:11.082,2024-10-15,ABORT,This test case is only applicable for transport type IEEE 802.3,ptp-bc,17:51:11.082 # TEST CASE ABORTED: This test case is only applicable for transport type IEEE 802.3
tc_conf_ptp-bc_mfg_009_20241015-152624.log,hirshman_ieee_mul_untag_one_step,1.3,Linux,ptp_bc_hirshman_ieee_mul_untag_one_step,tc_conf_ptp-bc_mfg_009,597,2024-10-15 15:26:46.388,2024-10-15,FAIL,DUT does not transmit SYNC message on port P1 1/5 with expected parameters,ptp-bc,15:26:46.388 # TEST CASE FAILED :DUT does not transmit SYNC message on port P1 1/5 with expected parameters
tc_conf_ptp-bc_mfg_009_20241015-152624.log,hirshman_ieee_mul_untag_one_step,1.3,Linux,ptp_bc_hirshman_ieee_mul_untag_one_step,tc_conf_ptp-bc_mfg_009,681,2024-10-15 15:26:48.726,2024-10-15,FAIL,DUT does not transmit SYNC message on port P1   #,ptp-bc,15:26:48.726 # Result: FAILED  DUT does not transmit SYNC message on port P1   #
tc_conf_ptp-bc_mfg_009_20241015-163018.log,hirshman_ieee_mul_untag_two_step,1.3,Linux,ptp-bc_hirshman_ieee_mul_untag_2step,tc_conf_ptp-bc_mfg_009,597,2024-10-15 16:30:39.890,2024-10-15,PASS,DUT transmits SYNC message on port P1 1/5 with expected parameters,ptp-bc,16:30:39.890 # TEST CASE PASSED :DUT transmits SYNC message on port P1 1/5 with expected parameters
tc_conf_ptp-bc_mfg_009_20241015-163018.log,hirshman_ieee_mul_untag_two_step,1.3,Linux,ptp-bc_hirshman_ieee_mul_untag_2step,tc_conf_ptp-bc_mfg_009,681,2024-10-15 16:30:42.232,2024-10-15,PASS,DUT transmits SYNC message on port P1 1/5 with  *,ptp-bc,16:30:42.232 * Result: PASSED  DUT transmits SYNC message on port P1 1/5 with  *
tc_conf_ptp-bc_mfg_009_20241015-175117.log,hirshman_udp_mul_untag,1.3,Linux,ptp_bc_hirschman_udp_mult_untag,tc_conf_ptp-bc_mfg_009,201,2024-10-15 17:51:17.791,2024-10-15,ABORT,This test case is only applicable for transport type IEEE 802.3,ptp-bc,17:51:17.791 # TEST CASE ABORTED: This test case is only applicable for transport type IEEE 802.3
tc_conf_ptp-bc_mfg_010_20241015-153203.log,hirshman_ieee_mul_untag_one_step,1.3,Linux,ptp_bc_hirshman_ieee_mul_untag_one_step,tc_conf_ptp-bc_mfg_010,212,2024-10-15 15:32:03.654,2024-10-15,ABORT,This test case is only applicable for two step clock configured for transport type IEEE802.3,ptp-bc,15:32:03.654 # TEST CASE ABORTED: This test case is only applicable for two step clock configured for transport type IEEE802.3
tc_conf_ptp-bc_mfg_010_20241015-163550.log,hirshman_ieee_mul_untag_two_step,1.3,Linux,ptp-bc_hirshman_ieee_mul_untag_2step,tc_conf_ptp-bc_mfg_010,625,2024-10-15 16:36:12.437,2024-10-15,PASS,DUT transmits FOLLOW-UP message on port P1 1/5 with expected parameters,ptp-bc,16:36:12.437 # TEST CASE PASSED :DUT transmits FOLLOW-UP message on port P1 1/5 with expected parameters
tc_conf_ptp-bc_mfg_010_20241015-163550.log,hirshman_ieee_mul_untag_two_step,1.3,Linux,ptp-bc_hirshman_ieee_mul_untag_2step,tc_conf_ptp-bc_mfg_010,711,2024-10-15 16:36:14.778,2024-10-15,PASS,DUT transmits FOLLOW-UP message on port P1 1/5  *,ptp-bc,16:36:14.778 * Result: PASSED  DUT transmits FOLLOW-UP message on port P1 1/5  *
tc_conf_ptp-bc_mfg_010_20241015-175638.log,hirshman_udp_mul_untag,1.3,Linux,ptp_bc_hirschman_udp_mult_untag,tc_conf_ptp-bc_mfg_010,212,2024-10-15 17:56:38.308,2024-10-15,ABORT,This test case is only applicable for two step clock configured for transport type IEEE802.3,ptp-bc,17:56:38.308 # TEST CASE ABORTED: This test case is only applicable for two step clock configured for transport type IEEE802.3
tc_conf_ptp-bc_mfg_011_20241015-153213.log,hirshman_ieee_mul_untag_one_step,1.3,Linux,ptp_bc_hirshman_ieee_mul_untag_one_step,tc_conf_ptp-bc_mfg_011,1028,2024-10-15 15:32:51.940,2024-10-15,PASS,DUT transmits delay resquest message on port P1 1/5 with expected parameters,ptp-bc,15:32:51.940 # TEST CASE PASSED :DUT transmits delay resquest message on port P1 1/5 with expected parameters
tc_conf_ptp-bc_mfg_011_20241015-153213.log,hirshman_ieee_mul_untag_one_step,1.3,Linux,ptp_bc_hirshman_ieee_mul_untag_one_step,tc_conf_ptp-bc_mfg_011,1112,2024-10-15 15:32:54.289,2024-10-15,PASS,DUT transmits delay resquest message on port P1 *,ptp-bc,15:32:54.289 * Result: PASSED  DUT transmits delay resquest message on port P1 *
tc_conf_ptp-bc_mfg_011_20241015-163623.log,hirshman_ieee_mul_untag_two_step,1.3,Linux,ptp-bc_hirshman_ieee_mul_untag_2step,tc_conf_ptp-bc_mfg_011,1225,2024-10-15 16:37:02.534,2024-10-15,PASS,DUT transmits delay resquest message on port P1 1/5 with expected parameters,ptp-bc,16:37:02.534 # TEST CASE PASSED :DUT transmits delay resquest message on port P1 1/5 with expected parameters
tc_conf_ptp-bc_mfg_011_20241015-163623.log,hirshman_ieee_mul_untag_two_step,1.3,Linux,ptp-bc_hirshman_ieee_mul_untag_2step,tc_conf_ptp-bc_mfg_011,1309,2024-10-15 16:37:04.874,2024-10-15,PASS,DUT transmits delay resquest message on port P1 *,ptp-bc,16:37:04.874 * Result: PASSED  DUT transmits delay resquest message on port P1 *
tc_conf_ptp-bc_mfg_011_20241015-175646.log,hirshman_udp_mul_untag,1.3,Linux,ptp_bc_hirschman_udp_mult_untag,tc_conf_ptp-bc_mfg_011,211,2024-10-15 17:56:47.237,2024-10-15,ABORT,This test case is only applicable for transport type IEEE 802.3,ptp-bc,17:56:47.237 # TEST CASE ABORTED: This test case is only applicable for transport type IEEE 802.3
tc_conf_ptp-bc_mfg_012_20241015-153302.log,hirshman_ieee_mul_untag_one_step,1.3,Linux,ptp_bc_hirshman_ieee_mul_untag_one_step,tc_conf_ptp-bc_mfg_012,690,2024-10-15 15:33:24.404,2024-10-15,PASS,DUT transmits delay response message on port P1 1/5 with expected parameters,ptp-bc,15:33:24.404 # TEST CASE PASSED :DUT transmits delay response message on port P1 1/5 with expected parameters
tc_conf_ptp-bc_mfg_012_20241015-153302.log,hirshman_ieee_mul_untag_one_step,1.3,Linux,ptp_bc_hirshman_ieee_mul_untag_one_step,tc_conf_ptp-bc_mfg_012,780,2024-10-15 15:33:26.745,2024-10-15,PASS,DUT transmits delay response message on port P1 *,ptp-bc,15:33:26.745 * Result: PASSED  DUT transmits delay response message on port P1 *
tc_conf_ptp-bc_mfg_012_20241015-163712.log,hirshman_ieee_mul_untag_two_step,1.3,Linux,ptp-bc_hirshman_ieee_mul_untag_2step,tc_conf_ptp-bc_mfg_012,708,2024-10-15 16:37:36.984,2024-10-15,PASS,DUT transmits delay response message on port P1 1/5 with expected parameters,ptp-bc,16:37:36.984 # TEST CASE PASSED :DUT transmits delay response message on port P1 1/5 with expected parameters
tc_conf_ptp-bc_mfg_012_20241015-163712.log,hirshman_ieee_mul_untag_two_step,1.3,Linux,ptp-bc_hirshman_ieee_mul_untag_2step,tc_conf_ptp-bc_mfg_012,798,2024-10-15 16:37:39.325,2024-10-15,PASS,DUT transmits delay response message on port P1 *,ptp-bc,16:37:39.325 * Result: PASSED  DUT transmits delay response message on port P1 *
tc_conf_ptp-bc_mfg_012_20241015-175654.log,hirshman_udp_mul_untag,1.3,Linux,ptp_bc_hirschman_udp_mult_untag,tc_conf_ptp-bc_mfg_012,240,2024-10-15 17:56:55.046,2024-10-15,ABORT,This test case is only applicable for transport type IEEE 802.3,ptp-bc,17:56:55.046 # TEST CASE ABORTED: This test case is only applicable for transport type IEEE 802.3
tc_conf_ptp-bc_mfg_013_20241015-154336.log,hirshman_ieee_mul_untag_one_step,1.3,Linux,ptp_bc_hirshman_ieee_mul_untag_one_step,tc_conf_ptp-bc_mfg_013,827,2024-10-15 15:44:00.026,2024-10-15,FAIL,DUT does not transmit PDELAY_RESP message on port P1 1/5 with expected parameters,ptp-bc,15:44:00.026 # TEST CASE FAILED :DUT does not transmit PDELAY_RESP message on port P1 1/5 with expected parameters
tc_conf_ptp-bc_mfg_013_20241015-154336.log,hirshman_ieee_mul_untag_one_step,1.3,Linux,ptp_bc_hirshman_ieee_mul_untag_one_step,tc_conf_ptp-bc_mfg_013,914,2024-10-15 15:44:02.369,2024-10-15,FAIL,DUT does not transmit PDELAY_RESP message on    #,ptp-bc,15:44:02.369 # Result: FAILED  DUT does not transmit PDELAY_RESP message on    #
tc_conf_ptp-bc_mfg_013_20241015-164902.log,hirshman_ieee_mul_untag_two_step,1.3,Linux,ptp-bc_hirshman_ieee_mul_untag_2step,tc_conf_ptp-bc_mfg_013,857,2024-10-15 16:49:26.052,2024-10-15,FAIL,DUT does not transmit PDELAY_RESP message on port P1 1/5 with expected parameters,ptp-bc,16:49:26.052 # TEST CASE FAILED :DUT does not transmit PDELAY_RESP message on port P1 1/5 with expected parameters
tc_conf_ptp-bc_mfg_013_20241015-164902.log,hirshman_ieee_mul_untag_two_step,1.3,Linux,ptp-bc_hirshman_ieee_mul_untag_2step,tc_conf_ptp-bc_mfg_013,944,2024-10-15 16:49:28.391,2024-10-15,FAIL,DUT does not transmit PDELAY_RESP message on    #,ptp-bc,16:49:28.391 # Result: FAILED  DUT does not transmit PDELAY_RESP message on    #
tc_conf_ptp-bc_mfg_013_20241015-181014.log,hirshman_udp_mul_untag,1.3,Linux,ptp_bc_hirschman_udp_mult_untag,tc_conf_ptp-bc_mfg_013,244,2024-10-15 18:10:14.354,2024-10-15,ABORT,This test case is only applicable for transport type IEEE 802.3,ptp-bc,18:10:14.354 # TEST CASE ABORTED: This test case is only applicable for transport type IEEE 802.3
tc_conf_ptp-bc_mfg_014_20241015-154410.log,hirshman_ieee_mul_untag_one_step,1.3,Linux,ptp_bc_hirshman_ieee_mul_untag_one_step,tc_conf_ptp-bc_mfg_014,248,2024-10-15 15:44:11.096,2024-10-15,ABORT,This test case is only applicable for two step clock configured for transport type IEEE802.3,ptp-bc,15:44:11.096 # TEST CASE ABORTED: This test case is only applicable for two step clock configured for transport type IEEE802.3
tc_conf_ptp-bc_mfg_014_20241015-164936.log,hirshman_ieee_mul_untag_two_step,1.3,Linux,ptp-bc_hirshman_ieee_mul_untag_2step,tc_conf_ptp-bc_mfg_014,960,2024-10-15 16:50:02.531,2024-10-15,FAIL,DUT does not transmit PDELAY_RESP_FOLLOWUP message on port P1 1/5 with expected parameters,ptp-bc,16:50:02.531 # TEST CASE FAILED :DUT does not transmit PDELAY_RESP_FOLLOWUP message on port P1 1/5 with expected parameters
tc_conf_ptp-bc_mfg_014_20241015-164936.log,hirshman_ieee_mul_untag_two_step,1.3,Linux,ptp-bc_hirshman_ieee_mul_untag_2step,tc_conf_ptp-bc_mfg_014,1047,2024-10-15 16:50:04.873,2024-10-15,FAIL,DUT does not transmit PDELAY_RESP_FOLLOWUP      #,ptp-bc,16:50:04.873 # Result: FAILED  DUT does not transmit PDELAY_RESP_FOLLOWUP      #
tc_conf_ptp-bc_mfg_014_20241015-181022.log,hirshman_udp_mul_untag,1.3,Linux,ptp_bc_hirschman_udp_mult_untag,tc_conf_ptp-bc_mfg_014,248,2024-10-15 18:10:23.134,2024-10-15,ABORT,This test case is only applicable for two step clock configured for transport type IEEE802.3,ptp-bc,18:10:23.134 # TEST CASE ABORTED: This test case is only applicable for two step clock configured for transport type IEEE802.3
tc_conf_ptp-bc_mfg_015_20241015-154422.log,hirshman_ieee_mul_untag_one_step,1.3,Linux,ptp_bc_hirshman_ieee_mul_untag_one_step,tc_conf_ptp-bc_mfg_015,780,2024-10-15 15:44:46.446,2024-10-15,FAIL,DUT does not transmit PDELAY_REQ message on port P1 1/5 with expected parameters,ptp-bc,15:44:46.446 # TEST CASE FAILED :DUT does not transmit PDELAY_REQ message on port P1 1/5 with expected parameters
tc_conf_ptp-bc_mfg_015_20241015-154422.log,hirshman_ieee_mul_untag_one_step,1.3,Linux,ptp_bc_hirshman_ieee_mul_untag_one_step,tc_conf_ptp-bc_mfg_015,865,2024-10-15 15:44:48.786,2024-10-15,FAIL,DUT does not transmit PDELAY_REQ message on     #,ptp-bc,15:44:48.786 # Result: FAILED  DUT does not transmit PDELAY_REQ message on     #
tc_conf_ptp-bc_mfg_015_20241015-165013.log,hirshman_ieee_mul_untag_two_step,1.3,Linux,ptp-bc_hirshman_ieee_mul_untag_2step,tc_conf_ptp-bc_mfg_015,770,2024-10-15 16:50:35.942,2024-10-15,FAIL,DUT does not transmit PDELAY_REQ message on port P1 1/5 with expected parameters,ptp-bc,16:50:35.942 # TEST CASE FAILED :DUT does not transmit PDELAY_REQ message on port P1 1/5 with expected parameters
tc_conf_ptp-bc_mfg_015_20241015-165013.log,hirshman_ieee_mul_untag_two_step,1.3,Linux,ptp-bc_hirshman_ieee_mul_untag_2step,tc_conf_ptp-bc_mfg_015,855,2024-10-15 16:50:38.283,2024-10-15,FAIL,DUT does not transmit PDELAY_REQ message on     #,ptp-bc,16:50:38.283 # Result: FAILED  DUT does not transmit PDELAY_REQ message on     #
tc_conf_ptp-bc_mfg_015_20241015-181032.log,hirshman_udp_mul_untag,1.3,Linux,ptp_bc_hirschman_udp_mult_untag,tc_conf_ptp-bc_mfg_015,217,2024-10-15 18:10:32.292,2024-10-15,ABORT,This test case is only applicable for transport type IEEE 802.3,ptp-bc,18:10:32.292 # TEST CASE ABORTED: This test case is only applicable for transport type IEEE 802.3
tc_conf_ptp-bc_mfg_016_20241015-154456.log,hirshman_ieee_mul_untag_one_step,1.3,Linux,ptp_bc_hirshman_ieee_mul_untag_one_step,tc_conf_ptp-bc_mfg_016,225,2024-10-15 15:44:56.972,2024-10-15,ABORT,This test case is only applicable for transport type UDP/IPv4,ptp-bc,15:44:56.972 # TEST CASE ABORTED: This test case is only applicable for transport type UDP/IPv4
tc_conf_ptp-bc_mfg_016_20241015-165047.log,hirshman_ieee_mul_untag_two_step,1.3,Linux,ptp-bc_hirshman_ieee_mul_untag_2step,tc_conf_ptp-bc_mfg_016,225,2024-10-15 16:50:48.052,2024-10-15,ABORT,This test case is only applicable for transport type UDP/IPv4,ptp-bc,16:50:48.052 # TEST CASE ABORTED: This test case is only applicable for transport type UDP/IPv4
tc_conf_ptp-bc_mfg_016_20241015-181039.log,hirshman_udp_mul_untag,1.3,Linux,ptp_bc_hirschman_udp_mult_untag,tc_conf_ptp-bc_mfg_016,940,2024-10-15 18:11:04.979,2024-10-15,FAIL,DUT does not transmit PDELAY_REQ message on port P1 1/5 with expected parameters,ptp-bc,18:11:04.979 # TEST CASE FAILED :DUT does not transmit PDELAY_REQ message on port P1 1/5 with expected parameters
tc_conf_ptp-bc_mfg_016_20241015-181039.log,hirshman_udp_mul_untag,1.3,Linux,ptp_bc_hirschman_udp_mult_untag,tc_conf_ptp-bc_mfg_016,1052,2024-10-15 18:11:07.834,2024-10-15,FAIL,DUT does not transmit PDELAY_REQ message on     #,ptp-bc,18:11:07.834 # Result: FAILED  DUT does not transmit PDELAY_REQ message on     #
tc_conf_ptp-bc_mfg_017_20241015-154503.log,hirshman_ieee_mul_untag_one_step,1.1,Linux,ptp_bc_hirshman_ieee_mul_untag_one_step,tc_conf_ptp-bc_mfg_017,207,2024-10-15 15:45:03.439,2024-10-15,ABORT,This test case is only applicable for Telecom Profile ITU-T G.8275.1/Y.1369.1,ptp-bc,15:45:03.439 # TEST CASE ABORTED: This test case is only applicable for Telecom Profile ITU-T G.8275.1/Y.1369.1
tc_conf_ptp-bc_mfg_017_20241015-165058.log,hirshman_ieee_mul_untag_two_step,1.1,Linux,ptp-bc_hirshman_ieee_mul_untag_2step,tc_conf_ptp-bc_mfg_017,207,2024-10-15 16:50:58.328,2024-10-15,ABORT,This test case is only applicable for Telecom Profile ITU-T G.8275.1/Y.1369.1,ptp-bc,16:50:58.328 # TEST CASE ABORTED: This test case is only applicable for Telecom Profile ITU-T G.8275.1/Y.1369.1
tc_conf_ptp-bc_mfg_017_20241015-181116.log,hirshman_udp_mul_untag,1.1,Linux,ptp_bc_hirschman_udp_mult_untag,tc_conf_ptp-bc_mfg_017,207,2024-10-15 18:11:16.326,2024-10-15,ABORT,This test case is only applicable for Telecom Profile ITU-T G.8275.1/Y.1369.1,ptp-bc,18:11:16.326 # TEST CASE ABORTED: This test case is only applicable for Telecom Profile ITU-T G.8275.1/Y.1369.1
tc_conf_ptp-bc_mfg_018_20241015-154509.log,hirshman_ieee_mul_untag_one_step,1.1,Linux,ptp_bc_hirshman_ieee_mul_untag_one_step,tc_conf_ptp-bc_mfg_018,203,2024-10-15 15:45:09.900,2024-10-15,ABORT,This test case is only applicable for Telecom Profile ITU-T G.8275.1/Y.1369.1,ptp-bc,15:45:09.900 # TEST CASE ABORTED: This test case is only applicable for Telecom Profile ITU-T G.8275.1/Y.1369.1
